vin,county,zip,model
5YJ3E1EA1MF057711,NEW YORK,10009,['Model X']
5YJ3E1EA1MF016902,NEW YORK,10005,['Model X']
5YJ3E1EA1LF797256,NEW YORK,10002,['Model X']
5YJ3E1EA1LF792672,NEW YORK,10023,['Model X']
5YJ3E1EA1LF792624,NEW YORK,10026,['Model X']
5YJ3E1EA1LF708561,NEW YORK,10021,['Model X']
5YJ3E1EA1LF658177,NEW YORK,10036,['Model X']
5YJ3E1EA1LF613885,NEW YORK,10014,['Model X']
5YJ3E1EA1KF402636,NEW YORK,10022,['Model X']
5YJ3E1EA1KF399351,NEW YORK,10282,['Model X']
5YJ3E1EA1JF069921,NEW YORK,10010,['Model X']
5YJ3E1EA1JF040998,NEW YORK,10025,['Model X']
5YJ3E1EA1JF020184,NEW YORK,10026,['Model X']
5YJ3E1EA0PF501617,NEW YORK,10028,['Model X']
5YJ3E1EA0PF486102,NEW YORK,10001,['Model X']
5YJ3E1EA0PF420097,NEW YORK,10128,['Model X']
5YJ3E1EA0PF405163,NEW YORK,10016,['Model X']
5YJ3E1EA0PF400853,NEW YORK,10065,['Model X']
5YJ3E1EA0NF108603,NEW YORK,10128,['Model X']
5YJ3E1EA0NF104745,NEW YORK,10069,['Model X']
5YJ3E1EA0NF101778,NEW YORK,10023,['Model X']
5YJ3E1EA0MF982013,NEW YORK,10029,['Model X']
5YJ3E1EA0MF973117,NEW YORK,10039,['Model X']
5YJ3E1EA0MF922393,NEW YORK,10032,['Model X']
5YJ3E1EA0MF911328,NEW YORK,10025,['Model X']
5YJ3E1EA0MF854001,NEW YORK,10019,['Model X']
5YJ3E1EA0MF097715,NEW YORK,10029,['Model X']
5YJ3E1EA0LF797202,NEW YORK,10036,['Model X']
5YJ3E1EA0LF797152,NEW YORK,10003,['Model X']
5YJ3E1EA0LF658302,NEW YORK,10026,['Model X']
5YJ3E1EA0LF658137,NEW YORK,10280,['Model X']
5YJ3E1EA0LF657750,NEW YORK,10016,['Model X']
5YJ3E1EA0KF483497,NEW YORK,10033,['Model X']
5YJ3E1EA0KF429410,NEW YORK,12561,['Model X']
5YJ3E1EA0KF300681,NEW YORK,10031,['Model X']
5YJ3E1EA0KF296616,NEW YORK,10002,['Model X']
5YJ3E1EA0JF156628,NEW YORK,10032,['Model X']
5YJ3E1EA0JF101516,NEW YORK,10023,['Model X']
5YJ3E1EA0JF059431,NEW YORK,10028,['Model X']
5YJ3E1EA0JF018250,NEW YORK,10023,['Model X']
5YJ3E1EA0JF008110,NEW YORK,10025,['Model X']
5YJ3E1EA0JF004820,NEW YORK,10002,['Model X']
5YJ3E1EAXPF490920,NEW YORK,10028,['Model X']
5YJ3E1EAXPF462583,NEW YORK,10035,['Model X']
5YJ3E1EAXPF420995,NEW YORK,10002,['Model X']
5YJ3E1EAXPF420740,NEW YORK,10016,['Model X']
5YJ3E1EAXPF418311,NEW YORK,10016,['Model X']
5YJ3E1EAXPF418180,NEW YORK,10016,['Model X']
5YJ3E1EAXMF982486,NEW YORK,10025,['Model X']
5YJ3E1EAXMF867841,NEW YORK,10006,['Model X']
5YJ3E1EAXMF867712,NEW YORK,10040,['Model X']
5YJ3E1EAXMF859528,NEW YORK,10280,['Model X']
5YJ3E1EAXMF854457,NEW YORK,10011,['Model X']
5YJ3E1EAXMF027431,NEW YORK,10036,['Model X']
5YJ3E1EAXLF808464,NEW YORK,10007,['Model X']
5YJ3E1EAXLF792136,NEW YORK,10023,['Model X']
5YJ3E1EAXLF737850,NEW YORK,10011,['Model X']
5YJ3E1EAXLF720868,NEW YORK,10013,['Model X']
5YJ3E1EAXLF658159,NEW YORK,10006,['Model X']
5YJ3E1EAXLF645430,NEW YORK,10023,['Model X']
5YJ3E1EAXKF412601,NEW YORK,10005,['Model X']
5YJ3E1EAXKF362654,NEW YORK,10025,['Model X']
5YJ3E1EAXKF305256,NEW YORK,10025,['Model X']
5YJ3E1EAXKF301143,NEW YORK,10002,['Model X']
5YJ3E1EAXJF018630,NEW YORK,10027,['Model X']
5YJYGDEF9MF251741,NEW YORK,10013,['Model X']
5YJYGDEF9MF249021,NEW YORK,10016,['Model X']
5YJYGDEF9MF230243,NEW YORK,10065,['Model X']
5YJYGDEF9MF201552,NEW YORK,10013,['Model X']
5YJYGDEF9MF121507,NEW YORK,10013,['Model X']
5YJYGDEF9LF037105,NEW YORK,10023,['Model X']
5YJYGDEF8MF251973,NEW YORK,10036,['Model X']
5YJYGDEF8MF209383,NEW YORK,10069,['Model X']
5YJYGDEF8MF196991,NEW YORK,10023,['Model X']
5YJYGDEF8MF139528,NEW YORK,10036,['Model X']
5YJYGDEF8LF011465,NEW YORK,10029,['Model X']
5YJYGDEF7MF244559,NEW YORK,10029,['Model X']
5YJYGDEF7MF197078,NEW YORK,10019,['Model X']
5YJYGDEF7MF141030,NEW YORK,10007,['Model X']
5YJYGDEF7MF089060,NEW YORK,10024,['Model X']
5YJYGDEF7LF050001,NEW YORK,10012,['Model X']
5YJYGDEF7LF027947,NEW YORK,10016,['Model X']
5YJYGDEF7LF002918,NEW YORK,10012,['Model X']
5YJYGDEF7LF000893,NEW YORK,10028,['Model X']
5YJYGDEF6MF249588,NEW YORK,10018,['Model X']
5YJYGDEF6MF073366,NEW YORK,10010,['Model X']
5YJYGDEF6LF036171,NEW YORK,10024,['Model X']
5YJYGDEF6LF034596,NEW YORK,10022,['Model X']
5YJYGDEF6LF001484,NEW YORK,10023,['Model X']
5YJYGDEF5MF252756,NEW YORK,10282,['Model X']
5YJYGDEF5MF070250,NEW YORK,10014,['Model X']
5YJYGDEF5LF039014,NEW YORK,10036,['Model X']
5YJYGDEF5LF034587,NEW YORK,10024,['Model X']
5YJYGDEF4MF246673,NEW YORK,10023,['Model X']
5YJYGDEF4MF244082,NEW YORK,10017,['Model X']
5YJYGDEF4MF201510,NEW YORK,10170,['Model X']
5YJYGDEF4MF140952,NEW YORK,10032,['Model X']
5YJYGDEF4MF087556,NEW YORK,10028,['Model X']
5YJYGDEF4LF019790,NEW YORK,10023,['Model X']
5YJYGDEF3MF303395,NEW YORK,10029,['Model X']
5YJYGDEF3MF081912,NEW YORK,10002,['Model X']
5YJYGDEF3LF027914,NEW YORK,10014,['Model X']
5YJYGDEF3LF012152,NEW YORK,10025,['Model X']
5YJYGDEF3LF006075,NEW YORK,10017,['Model X']
5YJYGDEF2MF266842,NEW YORK,10035,['Model X']
5YJYGDEF2MF252326,NEW YORK,10024,['Model X']
5YJYGDEF2MF251693,NEW YORK,10010,['Model X']
5YJYGDEF2MF194945,NEW YORK,10011,['Model X']
5YJYGDEF2MF157927,NEW YORK,10019,['Model X']
5YJYGDEF2MF081934,NEW YORK,12501,['Model X']
5YJYGDEF2LF049872,NEW YORK,10128,['Model X']
5YJYGDEF2LF000705,NEW YORK,10987,['Model X']
5YJYGDEF2LF000672,NEW YORK,10021,['Model X']
5YJYGDEF1MF263527,NEW YORK,10013,['Model X']
5YJYGDEF1MF195052,NEW YORK,10075,['Model X']
5YJYGDEF1MF134056,NEW YORK,10011,['Model X']
5YJYGDEF1MF121596,NEW YORK,10001,['Model X']
5YJYGDEF1LF039544,NEW YORK,10013,['Model X']
5YJYGDEF1LF019648,NEW YORK,10003,['Model X']
5YJYGDEF1LF005958,NEW YORK,10002,['Model X']
5YJYGDEF1LF000940,NEW YORK,10019,['Model X']
5YJYGDEF0MF263406,NEW YORK,10023,['Model X']
5YJYGDEF0MF257279,NEW YORK,10069,['Model X']
5YJYGDEF0MF197052,NEW YORK,10023,['Model X']
5YJYGDEF0MF084038,NEW YORK,10016,['Model X']
5YJYGDEF0MF075405,NEW YORK,10017,['Model X']
5YJYGDEF0LF027966,NEW YORK,10016,['Model X']
5YJYGDEFXMF257693,NEW YORK,10004,['Model X']
5YJYGDEFXMF252526,NEW YORK,10128,['Model X']
5YJYGDEFXMF249027,NEW YORK,10010,['Model X']
5YJYGDEFXMF244071,NEW YORK,10038,['Model X']
5YJYGDEE9MF301335,NEW YORK,10025,['Model X']
5YJYGDEE9MF300816,NEW YORK,10022,['Model X']
5YJYGDEE9MF280907,NEW YORK,10128,['Model X']
5YJYGDEE9MF279126,NEW YORK,10027,['Model X']
5YJYGDEE9MF264514,NEW YORK,10028,['Model X']
5YJYGDEE9MF244697,NEW YORK,10075,['Model X']
5YJYGDEE9MF233876,NEW YORK,10128,['Model X']
5YJYGDEE9MF233425,NEW YORK,10032,['Model X']
5YJYGDEE9MF216995,NEW YORK,10023,['Model X']
5YJYGDEE9MF213000,NEW YORK,10011,['Model X']
5YJYGDEE9MF208329,NEW YORK,10022,['Model X']
5YJYGDEE9MF203163,NEW YORK,10014,['Model X']
5YJYGDEE9MF197851,NEW YORK,10025,['Model X']
5YJYGDEE9MF187238,NEW YORK,10026,['Model X']
5YJYGDEE9MF186476,NEW YORK,10065,['Model X']
5YJYGDEE9MF183318,NEW YORK,10033,['Model X']
5YJYGDEE9MF162128,NEW YORK,10007,['Model X']
5YJYGDEE9MF162114,NEW YORK,10003,['Model X']
5YJYGDEE9MF162081,NEW YORK,10128,['Model X']
5YJYGDEE9MF160654,NEW YORK,10033,['Model X']
5YJYGDEE9MF157043,NEW YORK,10027,['Model X']
5YJYGDEE9MF139741,NEW YORK,10038,['Model X']
5YJYGDEE9MF122146,NEW YORK,10024,['Model X']
5YJYGDEE9MF100308,NEW YORK,10024,['Model X']
5YJYGDEE9MF096213,NEW YORK,10128,['Model X']
5YJYGDEE9MF091108,NEW YORK,10019,['Model X']
5YJYGDEE9MF089777,NEW YORK,10011,['Model X']
5YJYGDEE9MF088371,NEW YORK,10014,['Model X']
5YJYGDEE9MF083090,NEW YORK,10031,['Model X']
5YJYGDEE9MF080559,NEW YORK,10014,['Model X']
5YJYGDEE9MF080352,NEW YORK,10280,['Model X']
5YJYGDEE9MF077239,NEW YORK,10023,['Model X']
5YJYGDEE9MF076608,NEW YORK,10034,['Model X']
5YJYGDEE9MF075071,NEW YORK,10128,['Model X']
5YJYGDEE9MF074146,NEW YORK,10013,['Model X']
5YJYGDEE9MF071232,NEW YORK,10011,['Model X']
5YJYGDEE9MF069836,NEW YORK,10025,['Model X']
5YJYGDEE9MF068797,NEW YORK,11217,['Model X']
5YJYGDEE9MF067925,NEW YORK,10011,['Model X']
5YJYGDEE9MF067455,NEW YORK,10011,['Model X']
5YJYGDEE9MF065950,NEW YORK,10014,['Model X']
5YJYGDEE9MF065902,NEW YORK,10013,['Model X']
5YJYGDEE9MF065642,NEW YORK,10013,['Model X']
5YJYGDEE9MF064796,NEW YORK,10019,['Model X']
5YJYGDEE9MF060747,NEW YORK,10075,['Model X']
5YJYGDEE9LF050122,NEW YORK,10014,['Model X']
5YJYGDEE9LF046460,NEW YORK,10069,['Model X']
5YJYGDEE9LF045891,NEW YORK,10001,['Model X']
5YJYGDEE9LF044286,NEW YORK,10014,['Model X']
5YJYGDEE9LF040948,NEW YORK,10009,['Model X']
5YJYGDEE9LF040898,NEW YORK,10065,['Model X']
5YJYGDEE9LF036480,NEW YORK,10021,['Model X']
5YJYGDEE9LF032834,NEW YORK,10014,['Model X']
5YJYGDEE9LF031781,NEW YORK,10003,['Model X']
5YJYGDEE9LF016813,NEW YORK,10025,['Model X']
5YJYGDEE9LF012549,NEW YORK,10014,['Model X']
5YJYGDEE8MF303464,NEW YORK,10013,['Model X']
5YJYGDEE8MF266349,NEW YORK,10022,['Model X']
5YJYGDEE8MF258977,NEW YORK,10001,['Model X']
5YJYGDEE8MF245341,NEW YORK,10019,['Model X']
5YJYGDEE8MF243282,NEW YORK,10024,['Model X']
5YJYGDEE8MF241208,NEW YORK,10022,['Model X']
5YJYGDEE8MF233660,NEW YORK,10001,['Model X']
5YJYGDEE8MF228409,NEW YORK,11204,['Model X']
5YJYGDEE8MF213215,NEW YORK,10011,['Model X']
5YJYGDEE8MF209147,NEW YORK,10011,['Model X']
5YJYGDEE8MF203395,NEW YORK,10009,['Model X']
5YJYGDEE8MF200125,NEW YORK,10024,['Model X']
5YJYGDEE8MF198845,NEW YORK,10010,['Model X']
5YJYGDEE8MF196917,NEW YORK,10021,['Model X']
5YJYGDEE8MF195721,NEW YORK,10013,['Model X']
5YJYGDEE8MF190311,NEW YORK,10001,['Model X']
5YJYGDEE8MF188610,NEW YORK,10022,['Model X']
5YJYGDEE8MF184735,NEW YORK,10014,['Model X']
5YJYGDEE8MF184556,NEW YORK,10039,['Model X']
5YJYGDEE8MF183827,NEW YORK,10013,['Model X']
5YJYGDEE8MF179034,NEW YORK,10019,['Model X']
5YJYGDEE8MF178837,NEW YORK,10065,['Model X']
5YJYGDEE8MF152948,NEW YORK,10025,['Model X']
5YJYGDEE8MF151976,NEW YORK,10028,['Model X']
5YJYGDEE8MF114863,NEW YORK,10013,['Model X']
5YJYGDEE8MF112479,NEW YORK,10001,['Model X']
5YJYGDEE8MF109971,NEW YORK,10023,['Model X']
5YJYGDEE8MF105340,NEW YORK,10025,['Model X']
5YJYGDEE8MF102423,NEW YORK,10003,['Model X']
5YJYGDEE8MF100557,NEW YORK,10003,['Model X']
5YJYGDEE8MF091200,NEW YORK,10024,['Model X']
5YJYGDEE8MF086420,NEW YORK,10017,['Model X']
5YJYGDEE8MF084487,NEW YORK,10011,['Model X']
5YJYGDEE8MF082772,NEW YORK,10011,['Model X']
5YJYGDEE8MF082092,NEW YORK,10025,['Model X']
5YJYGDEE8MF077281,NEW YORK,10025,['Model X']
5YJYGDEE8MF075112,NEW YORK,11238,['Model X']
5YJYGDEE8MF069925,NEW YORK,10075,['Model X']
5YJYGDEE8MF068063,NEW YORK,10005,['Model X']
5YJYGDEE8MF066541,NEW YORK,10021,['Model X']
5YJYGDEE8MF066135,NEW YORK,10065,['Model X']
5YJYGDEE8MF065907,NEW YORK,10011,['Model X']
5YJYGDEE8MF065275,NEW YORK,10012,['Model X']
5YJYGDEE8LF048863,NEW YORK,10128,['Model X']
5YJYGDEE8LF048619,NEW YORK,10069,['Model X']
5YJYGDEE8LF048359,NEW YORK,10024,['Model X']
5YJYGDEE8LF046532,NEW YORK,10023,['Model X']
5YJYGDEE8LF037247,NEW YORK,10065,['Model X']
5YJYGDEE8LF036955,NEW YORK,10023,['Model X']
5YJYGDEE8LF029391,NEW YORK,10023,['Model X']
5YJYGDEE8LF027110,NEW YORK,10013,['Model X']
5YJYGDEE8LF025258,NEW YORK,10013,['Model X']
5YJYGDEE8LF024823,NEW YORK,10005,['Model X']
5YJYGDEE8LF021212,NEW YORK,10011,['Model X']
5YJYGDEE8LF019668,NEW YORK,10023,['Model X']
5YJYGDEE8LF016561,NEW YORK,10002,['Model X']
5YJYGDEE8LF006869,NEW YORK,10128,['Model X']
5YJYGDEE8LF006175,NEW YORK,10014,['Model X']
5YJYGDEE7MF265080,NEW YORK,10023,['Model X']
5YJYGDEE7MF232323,NEW YORK,10022,['Model X']
5YJYGDEE7MF230992,NEW YORK,10016,['Model X']
5YJYGDEE7MF207034,NEW YORK,10011,['Model X']
5YJYGDEE7MF202822,NEW YORK,10003,['Model X']
5YJYGDEE7MF196858,NEW YORK,10016,['Model X']
5YJYGDEE7MF192261,NEW YORK,10014,['Model X']
5YJYGDEE7MF190929,NEW YORK,10075,['Model X']
5YJYGDEE7MF179090,NEW YORK,10010,['Model X']
5YJYGDEE7MF145487,NEW YORK,10111,['Model X']
5YJYGDEE7MF141701,NEW YORK,10024,['Model X']
5YJYGDEE7MF137132,NEW YORK,10028,['Model X']
5YJYGDEE7MF127376,NEW YORK,10003,['Model X']
5YJYGDEE7MF125160,NEW YORK,10024,['Model X']
5YJYGDEE7MF119956,NEW YORK,10024,['Model X']
5YJYGDEE7MF093052,NEW YORK,10017,['Model X']
5YJYGDEE7MF084898,NEW YORK,10282,['Model X']
5YJYGDEE7MF082200,NEW YORK,10019,['Model X']
5YJYGDEE7MF081094,NEW YORK,10030,['Model X']
5YJYGDEE7MF080656,NEW YORK,10016,['Model X']
5YJYGDEE7MF080429,NEW YORK,10018,['Model X']
5YJYGDEE7MF078972,NEW YORK,10032,['Model X']
5YJYGDEE7MF075912,NEW YORK,10011,['Model X']
5YJYGDEE7MF072119,NEW YORK,10028,['Model X']
5YJYGDEE7MF071343,NEW YORK,10003,['Model X']
5YJYGDEE7MF070175,NEW YORK,10003,['Model X']
5YJYGDEE7MF065347,NEW YORK,10003,['Model X']
5YJYGDEE7MF065039,NEW YORK,10012,['Model X']
5YJYGDEE7MF060570,NEW YORK,10001,['Model X']
5YJYGDEE7LF050393,NEW YORK,10027,['Model X']
5YJYGDEE7LF048305,NEW YORK,10002,['Model X']
5YJYGDEE7LF047655,NEW YORK,10065,['Model X']
5YJYGDEE7LF047526,NEW YORK,10128,['Model X']
5YJYGDEE7LF043945,NEW YORK,10011,['Model X']
5YJYGDEE7LF041273,NEW YORK,10018,['Model X']
5YJYGDEE7LF034484,NEW YORK,10128,['Model X']
5YJYGDEE7LF033576,NEW YORK,10028,['Model X']
5YJYGDEE7LF009584,NEW YORK,10075,['Model X']
5YJYGDEE6MF265913,NEW YORK,10022,['Model X']
5YJYGDEE6MF255561,NEW YORK,10065,['Model X']
5YJYGDEE6MF249162,NEW YORK,10031,['Model X']
5YJYGDEE6MF249128,NEW YORK,10036,['Model X']
5YJYGDEE6MF233186,NEW YORK,10001,['Model X']
5YJYGDEE6MF228585,NEW YORK,10022,['Model X']
5YJYGDEE6MF225251,NEW YORK,10032,['Model X']
5YJYGDEE6MF209079,NEW YORK,10007,['Model X']
5YJYGDEE6MF203606,NEW YORK,10025,['Model X']
5YJYGDEE6MF199914,NEW YORK,10011,['Model X']
5YJYGDEE6MF194485,NEW YORK,10027,['Model X']
5YJYGDEE6MF192400,NEW YORK,10014,['Model X']
5YJYGDEE6MF192011,NEW YORK,10001,['Model X']
5YJYGDEE6MF191697,NEW YORK,10009,['Model X']
5YJYGDEE6MF190744,NEW YORK,10010,['Model X']
5YJYGDEE6MF187228,NEW YORK,10128,['Model X']
5YJYGDEE6MF181039,NEW YORK,10013,['Model X']
5YJYGDEE6MF162104,NEW YORK,10075,['Model X']
5YJYGDEE6MF131712,NEW YORK,10023,['Model X']
5YJYGDEE6MF110021,NEW YORK,10014,['Model X']
5YJYGDEE6MF108480,NEW YORK,10044,['Model X']
5YJYGDEE6MF083855,NEW YORK,10011,['Model X']
5YJYGDEE6MF076517,NEW YORK,10028,['Model X']
5YJYGDEE6MF075755,NEW YORK,12420,['Model X']
5YJYGDEE6MF074766,NEW YORK,10013,['Model X']
5YJYGDEE6MF073214,NEW YORK,10128,['Model X']
5YJYGDEE6MF060687,NEW YORK,10018,['Model X']
5YJYGDEE6MF060494,NEW YORK,10003,['Model X']
5YJYGDEE6LF057674,NEW YORK,10024,['Model X']
5YJYGDEE6LF049008,NEW YORK,10034,['Model X']
5YJYGDEE6LF044021,NEW YORK,10014,['Model X']
5YJYGDEE6LF043807,NEW YORK,10128,['Model X']
5YJYGDEE6LF043760,NEW YORK,10012,['Model X']
5YJYGDEE6LF031608,NEW YORK,10029,['Model X']
5YJYGDEE6LF030488,NEW YORK,10075,['Model X']
5YJYGDEE6LF030300,NEW YORK,10128,['Model X']
5YJYGDEE6LF030054,NEW YORK,10005,['Model X']
5YJYGDEE6LF015313,NEW YORK,10010,['Model X']
5YJYGDEE6LF013495,NEW YORK,10044,['Model X']
5YJYGDEE5MF302823,NEW YORK,10028,['Model X']
5YJYGDEE5MF297722,NEW YORK,10025,['Model X']
5YJYGDEE5MF258418,NEW YORK,10065,['Model X']
5YJYGDEE5MF233681,NEW YORK,10025,['Model X']
5YJYGDEE5MF230862,NEW YORK,10021,['Model X']
5YJYGDEE5MF208635,NEW YORK,10021,['Model X']
5YJYGDEE5MF208117,NEW YORK,10003,['Model X']
5YJYGDEE5MF204875,NEW YORK,10023,['Model X']
5YJYGDEE5MF191755,NEW YORK,10023,['Model X']
5YJYGDEE5MF191397,NEW YORK,10025,['Model X']
5YJYGDEE5MF190332,NEW YORK,10013,['Model X']
5YJYGDEE5MF184207,NEW YORK,10025,['Model X']
5YJYGDEE5MF141132,NEW YORK,10011,['Model X']
5YJYGDEE5MF111497,NEW YORK,10069,['Model X']
5YJYGDEE5MF078646,NEW YORK,10011,['Model X']
5YJYGDEE5MF078503,NEW YORK,10014,['Model X']
5YJYGDEE5MF075259,NEW YORK,10013,['Model X']
5YJYGDEE5MF067274,NEW YORK,10028,['Model X']
5YJYGDEE5MF063385,NEW YORK,10009,['Model X']
5YJYGDEE5MF062513,NEW YORK,10024,['Model X']
5YJYGDEE5LF055169,NEW YORK,10029,['Model X']
5YJYGDEE5LF050277,NEW YORK,10028,['Model X']
5YJYGDEE5LF050182,NEW YORK,10031,['Model X']
5YJYGDEE5LF044950,NEW YORK,10026,['Model X']
5YJYGDEE5LF044415,NEW YORK,10011,['Model X']
5YJYGDEE5LF044074,NEW YORK,10009,['Model X']
5YJYGDEE5LF043930,NEW YORK,10038,['Model X']
5YJYGDEE5LF043054,NEW YORK,10001,['Model X']
5YJYGDEE5LF042843,NEW YORK,10009,['Model X']
5YJYGDEE5LF038999,NEW YORK,10023,['Model X']
5YJYGDEE5LF038744,NEW YORK,10024,['Model X']
5YJYGDEE5LF038355,NEW YORK,10004,['Model X']
5YJYGDEE5LF038002,NEW YORK,10029,['Model X']
5YJYGDEE5LF032880,NEW YORK,10013,['Model X']
5YJYGDEE5LF030062,NEW YORK,10280,['Model X']
5YJYGDEE5LF016582,NEW YORK,10002,['Model X']
5YJYGDEE5LF009020,NEW YORK,10003,['Model X']
5YJYGDEE5LF008210,NEW YORK,10007,['Model X']
5YJYGDEE4MF285545,NEW YORK,10011,['Model X']
5YJYGDEE4MF245269,NEW YORK,10010,['Model X']
5YJYGDEE4MF245238,NEW YORK,10016,['Model X']
5YJYGDEE4MF243649,NEW YORK,10013,['Model X']
5YJYGDEE4MF207430,NEW YORK,10024,['Model X']
5YJYGDEE4MF207265,NEW YORK,10019,['Model X']
5YJYGDEE4MF206035,NEW YORK,10010,['Model X']
5YJYGDEE4MF199247,NEW YORK,10024,['Model X']
5YJYGDEE4MF196381,NEW YORK,10021,['Model X']
5YJYGDEE4MF196199,NEW YORK,10025,['Model X']
5YJYGDEE4MF196011,NEW YORK,10108,['Model X']
5YJYGDEE4MF192248,NEW YORK,10029,['Model X']
5YJYGDEE4MF191441,NEW YORK,10044,['Model X']
5YJYGDEE4MF191245,NEW YORK,10128,['Model X']
5YJYGDEE4MF185686,NEW YORK,10023,['Model X']
5YJYGDEE4MF122118,NEW YORK,10038,['Model X']
5YJYGDEE4MF114343,NEW YORK,10004,['Model X']
5YJYGDEE4MF108266,NEW YORK,10025,['Model X']
5YJYGDEE4MF100426,NEW YORK,10022,['Model X']
5YJYGDEE4MF088343,NEW YORK,10024,['Model X']
5YJYGDEE4MF085720,NEW YORK,10029,['Model X']
5YJYGDEE4MF082476,NEW YORK,10010,['Model X']
5YJYGDEE4MF077181,NEW YORK,10025,['Model X']
5YJYGDEE4MF072675,NEW YORK,10002,['Model X']
5YJYGDEE4MF072031,NEW YORK,10014,['Model X']
5YJYGDEE4MF069887,NEW YORK,10026,['Model X']
5YJYGDEE4MF069789,NEW YORK,10023,['Model X']
5YJYGDEE4MF069369,NEW YORK,10001,['Model X']
5YJYGDEE4MF068612,NEW YORK,10024,['Model X']
5YJYGDEE4MF066021,NEW YORK,10023,['Model X']
5YJYGDEE4MF065421,NEW YORK,10065,['Model X']
5YJYGDEE4MF064219,NEW YORK,10006,['Model X']
5YJYGDEE4MF060462,NEW YORK,10003,['Model X']
5YJYGDEE4LF058323,NEW YORK,10019,['Model X']
5YJYGDEE4LF049489,NEW YORK,10013,['Model X']
5YJYGDEE4LF048410,NEW YORK,10016,['Model X']
5YJYGDEE4LF046074,NEW YORK,10028,['Model X']
5YJYGDEE4LF045667,NEW YORK,10016,['Model X']
5YJYGDEE4LF043689,NEW YORK,10023,['Model X']
5YJYGDEE4LF043174,NEW YORK,10024,['Model X']
5YJYGDEE4LF043109,NEW YORK,10021,['Model X']
5YJYGDEE4LF040534,NEW YORK,10128,['Model X']
5YJYGDEE4LF039755,NEW YORK,11976,['Model X']
5YJYGDEE4LF033521,NEW YORK,10021,['Model X']
5YJYGDEE4LF030098,NEW YORK,10013,['Model X']
5YJYGDEE4LF025595,NEW YORK,10003,['Model X']
5YJYGDEE4LF018887,NEW YORK,10013,['Model X']
5YJYGDEE4LF012586,NEW YORK,10002,['Model X']
5YJYGDEE4LF009963,NEW YORK,10128,['Model X']
5YJYGDEE4LF009249,NEW YORK,10023,['Model X']
5YJYGDEE3MF264184,NEW YORK,10021,['Model X']
5YJYGDEE3MF255369,NEW YORK,10069,['Model X']
5YJYGDEE3MF251581,NEW YORK,10025,['Model X']
5YJYGDEE3MF246087,NEW YORK,10024,['Model X']
5YJYGDEE3MF243173,NEW YORK,10010,['Model X']
5YJYGDEE3MF229600,NEW YORK,10023,['Model X']
5YJYGDEE3MF216989,NEW YORK,10001,['Model X']
5YJYGDEE3MF204910,NEW YORK,10010,['Model X']
5YJYGDEE3MF204373,NEW YORK,10075,['Model X']
5YJYGDEE3MF202574,NEW YORK,10014,['Model X']
5YJYGDEE3MF199899,NEW YORK,10065,['Model X']
5YJYGDEE3MF191317,NEW YORK,10002,['Model X']
5YJYGDEE3MF190779,NEW YORK,10014,['Model X']
5YJYGDEE3MF190281,NEW YORK,10029,['Model X']
5YJYGDEE3MF181192,NEW YORK,10168,['Model X']
5YJYGDEE3MF145874,NEW YORK,10023,['Model X']
5YJYGDEE3MF142635,NEW YORK,10024,['Model X']
5YJYGDEE3MF125608,NEW YORK,10036,['Model X']
5YJYGDEE3MF124748,NEW YORK,10011,['Model X']
5YJYGDEE3MF122577,NEW YORK,10011,['Model X']
5YJYGDEE3MF116987,NEW YORK,10036,['Model X']
5YJYGDEE3MF116102,NEW YORK,10128,['Model X']
5YJYGDEE3MF099477,NEW YORK,10014,['Model X']
5YJYGDEE3MF099320,NEW YORK,10006,['Model X']
5YJYGDEE3MF088754,NEW YORK,10017,['Model X']
5YJYGDEE3MF087698,NEW YORK,10023,['Model X']
5YJYGDEE3MF086437,NEW YORK,10011,['Model X']
5YJYGDEE3MF077012,NEW YORK,10003,['Model X']
5YJYGDEE3MF071467,NEW YORK,10011,['Model X']
5YJYGDEE3MF065572,NEW YORK,10128,['Model X']
5YJYGDEE3LF048284,NEW YORK,10007,['Model X']
5YJYGDEE3LF047734,NEW YORK,10011,['Model X']
5YJYGDEE3LF047152,NEW YORK,10469,['Model X']
5YJYGDEE3LF044235,NEW YORK,10065,['Model X']
5YJYGDEE3LF044199,NEW YORK,10010,['Model X']
5YJYGDEE3LF040069,NEW YORK,10001,['Model X']
5YJYGDEE3LF039732,NEW YORK,10019,['Model X']
5YJYGDEE3LF039679,NEW YORK,10038,['Model X']
5YJYGDEE3LF038807,NEW YORK,10014,['Model X']
5YJYGDEE3LF029704,NEW YORK,10002,['Model X']
5YJYGDEE3LF027385,NEW YORK,10021,['Model X']
5YJYGDEE3LF026589,NEW YORK,10010,['Model X']
5YJYGDEE3LF016127,NEW YORK,10282,['Model X']
5YJYGDEE3LF015284,NEW YORK,10013,['Model X']
5YJYGDEE3LF012739,NEW YORK,10023,['Model X']
5YJYGDEE3LF008285,NEW YORK,10036,['Model X']
5YJYGDEE2MF306148,NEW YORK,10011,['Model X']
5YJYGDEE2MF299704,NEW YORK,10128,['Model X']
5YJYGDEE2MF254648,NEW YORK,10009,['Model X']
5YJYGDEE2MF246078,NEW YORK,10018,['Model X']
5YJYGDEE2MF240345,NEW YORK,10019,['Model X']
5YJYGDEE2MF233010,NEW YORK,10023,['Model X']
5YJYGDEE2MF229958,NEW YORK,10069,['Model X']
5YJYGDEE2MF201352,NEW YORK,10036,['Model X']
